Timestamp | Last_Price | Buy_Price | Sell_Price | Buy_Ratio | Sell_Ratio | B-S_Diff
21:19:08.912 | 192.25 | 192.00 | 192.10 | 26.43% | 73.57% | -47.14%
21:19:08.959 | 192.25 | 192.00 | 192.05 | 63.33% | 36.67% | +26.66%
21:19:09.009 | 192.25 | 192.00 | 192.05 | 63.33% | 36.67% | +26.66%
21:19:09.060 | 192.25 | 192.00 | 192.05 | 63.33% | 36.67% | +26.66%
21:19:09.114 | 192.25 | 192.00 | 192.05 | 63.33% | 36.67% | +26.66%
21:19:09.162 | 192.25 | 192.00 | 192.05 | 62.85% | 37.15% | +25.70%
21:19:09.212 | 192.25 | 192.00 | 192.05 | 62.85% | 37.15% | +25.70%
21:19:09.263 | 192.25 | 192.00 | 192.05 | 62.85% | 37.15% | +25.70%
21:19:09.330 | 192.25 | 192.00 | 192.05 | 62.85% | 37.15% | +25.70%
21:19:09.365 | 192.25 | 192.00 | 192.05 | 62.07% | 37.93% | +24.14%
21:19:09.416 | 192.25 | 192.00 | 192.05 | 62.07% | 37.93% | +24.14%
21:19:09.466 | 192.25 | 192.00 | 192.05 | 62.07% | 37.93% | +24.14%
21:19:09.532 | 192.25 | 192.00 | 192.03 | 62.07% | 37.93% | +24.14%
21:19:09.569 | 192.25 | 192.00 | 192.03 | 48.58% | 51.42% | -2.84%
21:19:09.620 | 192.25 | 192.00 | 192.03 | 48.58% | 51.42% | -2.84%
21:19:09.670 | 192.25 | 192.00 | 192.03 | 48.58% | 51.42% | -2.84%
21:19:09.742 | 192.25 | 192.00 | 192.05 | 48.58% | 51.42% | -2.84%
21:19:09.772 | 192.25 | 192.00 | 192.05 | 48.22% | 51.78% | -3.56%
21:19:09.822 | 192.25 | 192.00 | 192.05 | 48.22% | 51.78% | -3.56%
21:19:09.874 | 192.25 | 192.00 | 192.05 | 48.22% | 51.78% | -3.56%
21:19:09.927 | 192.25 | 192.00 | 192.05 | 38.86% | 61.14% | -22.28%
21:19:09.974 | 192.25 | 192.00 | 192.05 | 38.86% | 61.14% | -22.28%
21:19:10.024 | 192.25 | 192.00 | 192.05 | 38.86% | 61.14% | -22.28%
21:19:10.075 | 192.25 | 192.00 | 192.05 | 38.86% | 61.14% | -22.28%
21:19:10.141 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.177 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.228 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.278 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.329 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.380 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.431 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.481 | 192.25 | 192.00 | 192.05 | 40.26% | 59.74% | -19.48%
21:19:10.531 | 192.25 | 192.00 | 192.05 | 42.47% | 57.53% | -15.06%
21:19:10.581 | 192.25 | 192.00 | 192.05 | 42.47% | 57.53% | -15.06%
21:19:10.632 | 192.25 | 192.00 | 192.05 | 42.47% | 57.53% | -15.06%
21:19:10.683 | 192.25 | 192.00 | 192.05 | 42.47% | 57.53% | -15.06%
21:19:10.736 | 192.25 | 192.00 | 192.02 | 18.78% | 81.22% | -62.44%
21:19:10.785 | 192.25 | 192.00 | 192.02 | 18.78% | 81.22% | -62.44%
21:19:10.834 | 192.25 | 192.00 | 192.02 | 18.78% | 81.22% | -62.44%
21:19:10.886 | 192.25 | 192.00 | 192.02 | 18.78% | 81.22% | -62.44%
21:19:10.935 | 192.25 | 192.00 | 192.01 | 18.69% | 81.31% | -62.62%
21:19:10.988 | 192.25 | 192.00 | 192.01 | 18.69% | 81.31% | -62.62%
21:19:11.039 | 192.25 | 192.00 | 192.01 | 18.69% | 81.31% | -62.62%
21:19:11.090 | 192.25 | 192.00 | 192.01 | 18.69% | 81.31% | -62.62%
21:19:11.149 | 192.25 | 192.00 | 192.01 | 17.88% | 82.12% | -64.24%
21:19:11.191 | 192.25 | 192.00 | 192.01 | 17.88% | 82.12% | -64.24%
21:19:11.241 | 192.25 | 192.00 | 192.01 | 17.88% | 82.12% | -64.24%
21:19:11.292 | 192.25 | 192.00 | 192.01 | 17.88% | 82.12% | -64.24%
21:19:11.344 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.394 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.445 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.495 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.545 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.600 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.651 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.703 | 192.25 | 192.00 | 192.01 | 34.61% | 65.39% | -30.78%
21:19:11.753 | 192.25 | 192.00 | 192.01 | 34.25% | 65.75% | -31.50%
21:19:11.805 | 192.25 | 192.00 | 192.01 | 34.25% | 65.75% | -31.50%
21:19:11.855 | 192.25 | 192.00 | 192.01 | 34.25% | 65.75% | -31.50%
21:19:11.905 | 192.25 | 192.00 | 192.01 | 34.25% | 65.75% | -31.50%
21:19:11.955 | 192.25 | 192.00 | 192.01 | 34.29% | 65.71% | -31.42%
21:19:12.006 | 192.25 | 192.00 | 192.01 | 34.29% | 65.71% | -31.42%
21:19:12.057 | 192.25 | 192.00 | 192.01 | 34.29% | 65.71% | -31.42%
21:19:12.114 | 192.25 | 192.00 | 192.01 | 34.29% | 65.71% | -31.42%
21:19:12.157 | 192.25 | 192.00 | 192.01 | 34.41% | 65.59% | -31.18%
21:19:12.209 | 192.25 | 192.00 | 192.01 | 34.41% | 65.59% | -31.18%
21:19:12.260 | 192.25 | 192.00 | 192.01 | 34.41% | 65.59% | -31.18%
21:19:12.314 | 192.25 | 192.00 | 192.01 | 34.41% | 65.59% | -31.18%
21:19:12.362 | 192.25 | 192.00 | 192.01 | 35.11% | 64.89% | -29.78%
21:19:12.413 | 192.25 | 192.00 | 192.01 | 35.11% | 64.89% | -29.78%
21:19:12.463 | 192.25 | 192.00 | 192.01 | 35.11% | 64.89% | -29.78%
21:19:12.518 | 192.25 | 192.00 | 192.01 | 35.11% | 64.89% | -29.78%
21:19:12.565 | 192.25 | 192.00 | 192.01 | 35.11% | 64.89% | -29.78%
21:19:12.614 | 192.25 | 192.00 | 192.01 | 35.11% | 64.89% | -29.78%
21:19:12.667 | 192.25 | 192.00 | 192.01 | 35.11% | 64.89% | -29.78%
21:19:12.733 | 192.25 | 191.97 | 191.98 | 35.11% | 64.89% | -29.78%
21:19:12.767 | 192.00 | 191.97 | 191.98 | 35.64% | 64.36% | -28.72%
21:19:12.819 | 192.00 | 191.97 | 191.98 | 35.64% | 64.36% | -28.72%
21:19:12.869 | 192.00 | 191.97 | 191.98 | 35.64% | 64.36% | -28.72%
21:19:12.934 | 192.00 | 191.97 | 191.98 | 35.64% | 64.36% | -28.72%
21:19:12.978 | 192.00 | 191.97 | 191.98 | 35.64% | 64.36% | -28.72%
21:19:13.022 | 192.00 | 191.97 | 191.98 | 35.64% | 64.36% | -28.72%
21:19:13.073 | 192.00 | 191.97 | 191.98 | 35.64% | 64.36% | -28.72%
21:19:13.133 | 192.00 | 191.97 | 191.98 | 35.65% | 64.35% | -28.70%
21:19:13.173 | 192.00 | 191.97 | 191.98 | 35.65% | 64.35% | -28.70%
21:19:13.224 | 192.00 | 191.97 | 191.98 | 35.65% | 64.35% | -28.70%
21:19:13.273 | 192.00 | 191.97 | 191.98 | 35.65% | 64.35% | -28.70%
21:19:13.337 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.376 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.426 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.478 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.529 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.579 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.630 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.680 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.731 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.781 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.832 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.882 | 192.00 | 191.97 | 192.00 | 18.77% | 81.23% | -62.46%
21:19:13.935 | 192.00 | 191.97 | 192.00 | 34.30% | 65.70% | -31.40%
21:19:13.985 | 192.00 | 191.97 | 192.00 | 34.30% | 65.70% | -31.40%
21:19:14.036 | 192.00 | 191.97 | 192.00 | 34.30% | 65.70% | -31.40%
21:19:14.088 | 192.00 | 191.97 | 192.00 | 34.30% | 65.70% | -31.40%
21:19:14.137 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.190 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.241 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.292 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.342 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.393 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.443 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.495 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.544 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.596 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.646 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.697 | 192.00 | 191.97 | 192.00 | 34.42% | 65.58% | -31.16%
21:19:14.748 | 192.00 | 191.97 | 191.98 | 36.21% | 63.79% | -27.58%
21:19:14.800 | 192.00 | 191.97 | 191.98 | 36.21% | 63.79% | -27.58%
21:19:14.851 | 192.00 | 191.97 | 191.98 | 36.21% | 63.79% | -27.58%
21:19:14.902 | 192.00 | 191.97 | 191.98 | 36.21% | 63.79% | -27.58%
21:19:14.955 | 192.00 | 191.97 | 191.98 | 35.09% | 64.91% | -29.82%
21:19:15.002 | 192.00 | 191.97 | 191.98 | 35.09% | 64.91% | -29.82%
21:19:15.054 | 192.00 | 191.97 | 191.98 | 35.09% | 64.91% | -29.82%
21:19:15.104 | 192.00 | 191.97 | 191.98 | 35.09% | 64.91% | -29.82%
21:19:15.154 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.205 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.255 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.313 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.358 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.409 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.460 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.515 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.560 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.612 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.662 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.726 | 192.00 | 191.97 | 191.98 | 23.67% | 76.33% | -52.66%
21:19:15.763 | 192.00 | 191.97 | 191.98 | 23.75% | 76.25% | -52.50%
21:19:15.815 | 192.00 | 191.97 | 191.98 | 23.75% | 76.25% | -52.50%
21:19:15.865 | 192.00 | 191.97 | 191.98 | 23.75% | 76.25% | -52.50%
21:19:15.937 | 192.00 | 191.97 | 191.98 | 23.75% | 76.25% | -52.50%
21:19:15.967 | 192.00 | 191.97 | 191.98 | 18.45% | 81.55% | -63.10%
21:19:16.016 | 192.00 | 191.97 | 191.98 | 18.45% | 81.55% | -63.10%
21:19:16.068 | 192.00 | 191.97 | 191.98 | 18.45% | 81.55% | -63.10%
21:19:16.130 | 192.00 | 191.97 | 191.98 | 18.45% | 81.55% | -63.10%
21:19:16.168 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.220 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.271 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.331 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.373 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.424 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.475 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.525 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.576 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.627 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.678 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.730 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.780 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.830 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.882 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.931 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:16.984 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:17.036 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:17.084 | 192.00 | 191.97 | 191.98 | 18.29% | 81.71% | -63.42%
21:19:17.135 | 192.00 | 191.97 | 191.98 | 18.91% | 81.09% | -62.18%
21:19:17.185 | 192.00 | 191.97 | 191.98 | 18.91% | 81.09% | -62.18%
21:19:17.237 | 192.00 | 191.97 | 191.98 | 18.91% | 81.09% | -62.18%
21:19:17.287 | 192.00 | 191.97 | 191.98 | 18.91% | 81.09% | -62.18%
21:19:17.338 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.388 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.439 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.490 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.540 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.590 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.641 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.694 | 192.00 | 191.97 | 191.98 | 19.04% | 80.96% | -61.92%
21:19:17.745 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:17.796 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:17.846 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:17.896 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:17.948 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:17.997 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:18.048 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:18.099 | 192.00 | 191.97 | 191.98 | 18.47% | 81.53% | -63.06%
21:19:18.150 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.201 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.251 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.302 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.352 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.404 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.456 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.515 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.558 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.609 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.662 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.714 | 192.00 | 191.97 | 191.98 | 23.95% | 76.05% | -52.10%
21:19:18.759 | 192.00 | 191.97 | 191.98 | 23.87% | 76.13% | -52.26%
21:19:18.811 | 192.00 | 191.97 | 191.98 | 23.87% | 76.13% | -52.26%
21:19:18.862 | 192.00 | 191.97 | 191.98 | 23.87% | 76.13% | -52.26%
21:19:18.916 | 192.00 | 191.97 | 191.98 | 23.87% | 76.13% | -52.26%
21:19:18.962 | 192.00 | 191.97 | 191.98 | 39.11% | 60.89% | -21.78%
21:19:19.014 | 192.00 | 191.97 | 191.98 | 39.11% | 60.89% | -21.78%
21:19:19.065 | 192.00 | 191.97 | 191.98 | 39.11% | 60.89% | -21.78%
21:19:19.140 | 192.00 | 191.97 | 191.98 | 39.11% | 60.89% | -21.78%
21:19:19.168 | 192.00 | 191.97 | 191.98 | 34.60% | 65.40% | -30.80%
21:19:19.219 | 192.00 | 191.97 | 191.98 | 34.60% | 65.40% | -30.80%
21:19:19.272 | 192.00 | 191.97 | 191.98 | 34.60% | 65.40% | -30.80%
21:19:19.325 | 192.00 | 191.97 | 191.98 | 34.60% | 65.40% | -30.80%
21:19:19.370 | 192.00 | 191.97 | 191.98 | 28.31% | 71.69% | -43.38%
21:19:19.420 | 192.00 | 191.97 | 191.98 | 28.31% | 71.69% | -43.38%
21:19:19.473 | 192.00 | 191.97 | 191.98 | 28.31% | 71.69% | -43.38%
21:19:19.536 | 192.00 | 191.97 | 191.98 | 27.93% | 72.07% | -44.14%
21:19:19.575 | 192.00 | 191.97 | 191.98 | 27.93% | 72.07% | -44.14%
21:19:19.626 | 192.00 | 191.97 | 191.98 | 27.93% | 72.07% | -44.14%
21:19:19.677 | 192.00 | 191.97 | 191.98 | 27.93% | 72.07% | -44.14%
21:19:19.738 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:19.778 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:19.830 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:19.883 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:19.939 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:19.981 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:20.031 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:20.083 | 192.00 | 191.97 | 191.98 | 6.89% | 93.11% | -86.22%
21:19:20.137 | 192.00 | 191.97 | 191.98 | 6.87% | 93.13% | -86.26%
21:19:20.184 | 192.00 | 191.97 | 191.98 | 6.87% | 93.13% | -86.26%
21:19:20.236 | 192.00 | 191.97 | 191.98 | 6.87% | 93.13% | -86.26%
21:19:20.287 | 192.00 | 191.97 | 191.98 | 6.87% | 93.13% | -86.26%
21:19:20.355 | 192.00 | 191.80 | 191.86 | 6.87% | 93.13% | -86.26%
21:19:20.389 | 192.00 | 191.80 | 191.86 | 49.49% | 50.51% | -1.02%
21:19:20.439 | 192.00 | 191.80 | 191.86 | 49.49% | 50.51% | -1.02%
21:19:20.491 | 192.00 | 191.80 | 191.86 | 49.49% | 50.51% | -1.02%
21:19:20.542 | 192.00 | 191.80 | 191.85 | 48.32% | 51.68% | -3.36%
21:19:20.592 | 192.00 | 191.80 | 191.85 | 48.32% | 51.68% | -3.36%
21:19:20.643 | 192.00 | 191.80 | 191.85 | 48.32% | 51.68% | -3.36%
21:19:20.694 | 192.00 | 191.80 | 191.85 | 48.32% | 51.68% | -3.36%
21:19:20.744 | 192.00 | 191.80 | 191.90 | 50.27% | 49.73% | +0.54%
21:19:20.797 | 191.92 | 191.80 | 191.90 | 50.27% | 49.73% | +0.54%
21:19:20.848 | 191.92 | 191.80 | 191.90 | 50.27% | 49.73% | +0.54%
21:19:20.897 | 191.92 | 191.80 | 191.90 | 50.27% | 49.73% | +0.54%
21:19:20.948 | 191.92 | 191.80 | 191.91 | 63.95% | 36.05% | +27.90%
21:19:20.998 | 191.92 | 191.80 | 191.91 | 63.95% | 36.05% | +27.90%
21:19:21.049 | 191.92 | 191.80 | 191.91 | 63.95% | 36.05% | +27.90%
21:19:21.099 | 191.92 | 191.80 | 191.91 | 63.95% | 36.05% | +27.90%
21:19:21.150 | 191.92 | 191.80 | 191.91 | 51.07% | 48.93% | +2.14%
21:19:21.203 | 191.92 | 191.80 | 191.91 | 51.07% | 48.93% | +2.14%
21:19:21.252 | 191.92 | 191.80 | 191.91 | 51.07% | 48.93% | +2.14%
21:19:21.302 | 191.92 | 191.80 | 191.91 | 51.07% | 48.93% | +2.14%
21:19:21.353 | 191.92 | 191.80 | 191.91 | 50.49% | 49.51% | +0.98%
21:19:21.404 | 191.92 | 191.80 | 191.91 | 50.49% | 49.51% | +0.98%
21:19:21.456 | 191.92 | 191.80 | 191.91 | 50.49% | 49.51% | +0.98%
21:19:21.506 | 191.92 | 191.80 | 191.91 | 50.49% | 49.51% | +0.98%
21:19:21.557 | 191.92 | 191.80 | 191.91 | 51.22% | 48.78% | +2.44%
21:19:21.608 | 191.92 | 191.80 | 191.91 | 51.22% | 48.78% | +2.44%
21:19:21.668 | 191.92 | 191.80 | 191.91 | 51.22% | 48.78% | +2.44%
21:19:21.726 | 191.92 | 191.80 | 191.91 | 51.22% | 48.78% | +2.44%
21:19:21.770 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:21.820 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:21.871 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:21.922 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:21.973 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.023 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.075 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.128 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.176 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.228 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.278 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.329 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.381 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.431 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.482 | 191.92 | 191.80 | 191.91 | 51.27% | 48.73% | +2.54%
21:19:22.533 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.585 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.634 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.684 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.735 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.788 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.837 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.889 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.939 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:22.990 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.040 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.092 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.143 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.194 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.244 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.295 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.347 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.397 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.447 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.499 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.548 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.599 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.649 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.701 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.751 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.802 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.853 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.903 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:23.954 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.005 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.054 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.115 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.158 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.208 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.261 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.310 | 191.92 | 191.80 | 191.91 | 51.32% | 48.68% | +2.64%
21:19:24.362 | 191.92 | 191.80 | 191.89 | 51.28% | 48.72% | +2.56%
21:19:24.412 | 191.92 | 191.80 | 191.89 | 51.28% | 48.72% | +2.56%
21:19:24.463 | 191.92 | 191.80 | 191.89 | 51.28% | 48.72% | +2.56%
21:19:24.526 | 191.92 | 191.80 | 191.89 | 51.28% | 48.72% | +2.56%
21:19:24.564 | 191.92 | 191.80 | 191.89 | 49.70% | 50.30% | -0.60%
